link,score,name,play_count,domain
http://www.le.com/tv/10013247.html,9.0,我是机器人,36225471,le
http://www.le.com/tv/10014620.html,8.0,省港大营救,24420272,le
http://www.le.com/tv/10013514.html,9.0,桃花运,43098071,le
http://www.le.com/tv/10014342.html,8.0,巨浪,43771836,le
http://www.le.com/tv/10016471.html,8.0,枪侠,97836373,le
http://www.le.com/tv/10009321.html,8.8,幸福归来,372436170,le
http://www.le.com/tv/10014911.html,8.0,岁月如金,48259062,le
http://www.le.com/tv/10008053.html,8.3,嘻哈帝国第一季,42600792,le
http://www.le.com/tv/10014650.html,8.5,芈月传奇,46002751,le
http://www.le.com/tv/10015171.html,8.0,俺娘田小草,144153831,le
http://www.le.com/tv/10017099.html,9.0,老婆大人是80后,180709625,le
http://www.le.com/tv/10013042.html,7.6,二十四道拐,41268647,le
http://www.le.com/tv/10011589.html,,野山鹰,92922035,le
http://www.le.com/tv/10012926.html,8.1,冲出月亮岛,20680643,le
http://www.le.com/tv/10029212.html,8.0,宜昌保卫战,56534079,le
http://www.le.com/tv/10027956.html,7.8,猎刃,93264697,le
http://www.le.com/tv/10021381.html,9.4,太太万岁,171336407,le
http://www.le.com/tv/10027866.html,,且行且珍惜,596384399,le
http://www.le.com/tv/10027193.html,8.5,暮光之瞳,6076164,le
http://www.le.com/tv/10016531.html,8.9,爱情万万岁,466400813,le
http://www.le.com/tv/10026529.html,8.9,爱情万万岁 未删减版,91299151,le
http://www.le.com/tv/10021329.html,9.4,中国式关系,663064919,le
http://www.le.com/tv/10029353.html,8.0,逆转奇兵第二季,281804,le
http://www.le.com/tv/10026773.html,8.5,红色通道,110086973,le
http://www.le.com/tv/10026405.html,9.4,小别离 浙江卫视版,76792336,le
http://www.le.com/tv/10015578.html,9.4,小别离,1571520221,le
http://www.le.com/tv/10026337.html,,游击英雄,71126894,le
http://www.le.com/tv/10019913.html,8.9,半妖倾城,680021284,le
http://www.le.com/tv/10025262.html,9.0,代号,255934926,le
http://www.le.com/tv/10026041.html,9.0,代号 未删减版,39135753,le
http://www.le.com/tv/10021286.html,9.8,好想好想爱上你,89811174,le
http://www.le.com/tv/10019063.html,8.7,再见布莱克先生,55919954,le
http://www.le.com/tv/10025348.html,9.4,谜砂,483904872,le
http://www.le.com/tv/93596.html,8.8,秀丽江山之长歌行,484195989,le
http://www.le.com/tv/10025428.html,8.9,秀丽江山之长歌行 未删减版,12020204,le
http://www.le.com/tv/10025781.html,8.0,酸甜苦辣小夫妻,48330993,le
http://www.le.com/tv/10025931.html,9.4,马兰谣,14362277,le
http://www.le.com/tv/10009177.html,8.7,嫁个老公过日子,92861574,le
http://www.le.com/tv/10025913.html,8.7,嫁个老公过日子 未删减版,139841008,le
http://www.le.com/tv/10025774.html,9.6,遇见王沥川卫视版,166113834,le
http://www.le.com/tv/10014839.html,8.5,美国罪案故事第一季,8223811,le
http://www.le.com/tv/94190.html,9.6,遇见王沥川,1232650244,le
http://www.le.com/tv/10024598.html,9.0,超少年密码纪录片 超少年解码,43572681,le
http://www.le.com/tv/10025242.html,9.0,你好乔安,1290505176,le
http://www.le.com/tv/10002773.html,7.0,恋恋不忘,146640964,le
http://www.le.com/tv/10001145.html,8.4,温柔的诱惑,65433320,le
http://www.le.com/tv/10007215.html,8.2,拐个皇帝回现代,600380596,le
http://www.le.com/tv/95819.html,8.0,父母爱情,180090408,le
http://www.le.com/tv/93985.html,7.8,美丽的契约,79746521,le
http://www.le.com/tv/10006192.html,7.9,少林寺传奇藏经阁,145778098,le
http://www.le.com/tv/92245.html,9.2,古剑奇谭,1066388240,le
http://www.le.com/tv/93327.html,9.0,红高粱,1115425351,le
http://www.le.com/tv/10004197.html,8.2,青年医生未删减版,92944897,le
http://www.le.com/tv/90993.html,7.9,十月围城,208777743,le
http://www.le.com/tv/10005620.html,8.7,武媚娘传奇,1528295669,le
http://www.le.com/tv/10003922.html,8.5,谢谢你纽约,84776920,le
http://www.le.com/tv/96146.html,8.2,武媚娘传奇未删减版,360797056,le
http://www.le.com/tv/10003697.html,7.5,第二次人生,159496148,le
http://www.le.com/tv/10002641.html,7.9,大马帮,2753519,le
http://www.le.com/tv/92611.html,8.0,北平无战事,169854302,le
http://www.le.com/tv/95749.html,8.8,勇士之城,140784222,le
http://www.le.com/tv/10006607.html,8.0,妇道,23333708,le
http://www.le.com/tv/93096.html,8.0,好男儿之情感护理,21679676,le
http://www.le.com/tv/93771.html,8.0,四十九日·祭,86107786,le
http://www.le.com/tv/10004378.html,8.6,四十九日·祭未删减版,9192767,le
http://www.le.com/tv/93853.html,8.0,金玉良缘未删减版,57401685,le
http://www.le.com/tv/10001336.html,8.0,金玉良缘,237943146,le
http://www.le.com/tv/10001896.html,8.0,加油爱人,43426727,le
http://www.le.com/tv/10003790.html,8.0,大南迁,6031581,le
http://www.le.com/tv/95279.html,8.0,新济公活佛未删减版,13063632,le
http://www.le.com/tv/10003206.html,8.8,聊斋新编未删减版,77629818,le
http://www.le.com/tv/10004241.html,8.2,于无声处,31013217,le
http://www.le.com/tv/93000.html,8.0,女人的抗战,25721493,le
http://www.le.com/tv/91412.html,7.5,我的绝密生涯,31466654,le
http://www.le.com/tv/10025464.html,9.0,我的爱情撞上了战争,83645892,le
http://www.le.com/tv/10024622.html,9.4,硬骨头,110348947,le
http://www.le.com/tv/10022882.html,9.0,超少年密码,805240303,le
http://www.le.com/tv/10024591.html,9.0,超少年密码 易烊千玺cut,15179331,le
http://www.le.com/tv/10024592.html,9.0,超少年密码 王源cut,30590813,le
http://www.le.com/tv/10024593.html,9.0,超少年密码 王俊凯cut,34080001,le
http://www.le.com/tv/10025104.html,9.0,多少爱，可以重来,47961985,le
http://www.le.com/tv/10025247.html,9.4,幸福满屋,19259189,le
http://www.le.com/tv/10024458.html,8.6,海棠依旧,30165853,le
http://www.le.com/tv/10024024.html,9.0,追击者,73547171,le
http://www.le.com/tv/10024998.html,9.0,半妖幻城,8835617,le
http://www.le.com/tv/10018140.html,8.0,风云年代,175335744,le
http://www.le.com/tv/10022367.html,8.2,济公传,236447318,le
http://www.le.com/tv/10024148.html,7.0,踏破硝烟,50055391,le
http://www.le.com/tv/10023121.html,9.3,功夫婆媳,147631839,le
http://www.le.com/tv/10023456.html,8.5,校园篮球风云,68530629,le
http://www.le.com/tv/10012915.html,9.0,她很漂亮,208481802,le
http://www.le.com/tv/10023706.html,8.0,战争与和平,10177898,le
http://www.le.com/tv/10010615.html,9.0,X档案2016,26114379,le
http://www.le.com/tv/10023086.html,,撩剧呗好先生篇,9007769,le
http://www.le.com/tv/10022510.html,8.6,父亲的身份 未删减版,28319967,le
http://www.le.com/tv/10023664.html,8.0,逆转奇兵第一季,940782,le
http://www.le.com/tv/10021210.html,9.4,女不强大天不容,411597331,le
http://www.le.com/tv/10014773.html,7.5,我和她的传奇情仇,60289389,le
http://www.le.com/tv/10012076.html,9.0,好先生,2486289728,le
http://www.le.com/tv/10021469.html,8.0,女总裁的贴身高手,441800035,le
http://www.le.com/tv/10012176.html,9.0,我们的纯真年代,20772479,le
http://www.le.com/tv/10019259.html,,亲爱的翻译官独家幕后花絮,156626860,le
http://www.le.com/tv/10008904.html,8.1,亲爱的翻译官,5176924971,le
http://www.le.com/tv/93020.html,8.0,匹夫英雄,27854213,le
http://www.le.com/tv/10010299.html,,各个击破,10360536,le
http://www.le.com/tv/10003855.html,7.9,千金保姆,90238223,le
http://www.le.com/tv/10001852.html,8.0,火线英雄,6838897,le
http://www.le.com/tv/10007222.html,8.5,鹿鼎记,375876862,le
http://www.le.com/tv/10007580.html,8.5,家有正太第二季,2495032,le
http://www.le.com/tv/10003953.html,8.9,笨贼一箩筐,28241824,le
http://www.le.com/tv/10003418.html,8.0,假如幸福来临,27770476,le
http://www.le.com/tv/10006243.html,8.3,姥爷的抗战,28579536,le
http://www.le.com/tv/10007176.html,8.0,直男日记,1542941,le
http://www.le.com/tv/10006957.html,8.5,镖门,9359340,le
http://www.le.com/tv/10006612.html,7.8,同居男女2,5638989,le
http://www.le.com/tv/10006990.html,7.6,待到山花烂漫时,9843828,le
http://www.le.com/tv/10004071.html,9.0,国土安全第四季,6115742,le
http://www.le.com/tv/10004931.html,9.2,福尔摩斯：基本演绎法第三季,50848805,le
http://www.le.com/tv/10004626.html,8.5,借用一下你的爱,13808740,le
http://www.le.com/tv/94740.html,7.5,我们一定行,986821,le
http://www.le.com/tv/95668.html,7.8,无敌铁桥三,29718579,le
http://www.le.com/tv/93003.html,8.0,爱情最美丽,54409159,le
http://www.le.com/tv/10008141.html,7.8,兄弟们上,44358288,le
http://www.le.com/tv/10006866.html,8.1,老农民,109395495,le
http://www.le.com/tv/94001.html,7.5,家有一老,42067573,le
http://www.le.com/tv/10006958.html,8.8,沙僧日记,71250977,le
http://www.le.com/tv/10008577.html,8.3,我爷爷和奶奶的故事,33212387,le
http://www.le.com/tv/10007494.html,8.0,锋刃,88768881,le
http://www.le.com/tv/10004460.html,8.2,花红花火,124572387,le
http://www.le.com/tv/10002983.html,7.0,豆腐西施杨七巧,31087067,le
http://www.le.com/tv/10001902.html,8.1,东区女巫第二季,48760806,le
http://www.le.com/tv/10003483.html,8.0,断头谷第二季,8407938,le
http://www.le.com/tv/10002887.html,8.5,饥饿的青春美食特辑,393807,le
http://www.le.com/tv/10002621.html,7.6,饥饿的青春第一季,11074916,le
http://www.le.com/tv/10019263.html,,亲爱的翻译官未删减版,116268370,le
http://www.le.com/tv/10023629.html,10.0,好先生番外篇,29813946,le
http://www.le.com/tv/10022883.html,8.4,港媳嫁到,21797427,le
http://www.le.com/tv/10019262.html,,看穿亲爱的翻译官,34634434,le
http://www.le.com/tv/10021515.html,8.8,三八线,96576269,le
http://www.le.com/tv/10021486.html,8.6,三妹,121869282,le
http://www.le.com/tv/10022622.html,9.0,生活有点甜未删减版,25721123,le
http://www.le.com/tv/10022458.html,9.0,生活有点甜,64845534,le
http://www.le.com/tv/10023052.html,8.0,荒原第一季完整版,6796081,le
http://www.le.com/tv/10022472.html,9.2,亲情暖我心,13359584,le
http://www.le.com/tv/10022689.html,9.2,情满雪阳花,183751363,le
http://www.le.com/tv/10021110.html,9.4,情谜睡美人,330298779,le
http://www.le.com/tv/10023148.html,,奇妙的时光之旅未删减版,4623179,le
http://www.le.com/tv/10021456.html,9.4,奇妙的时光之旅,95154752,le
http://www.le.com/tv/10008912.html,9.8,致单身男女,112180164,le
http://www.le.com/tv/10022560.html,8.4,搭错车,33738869,le
http://www.le.com/tv/10014721.html,10.0,那年青春我们正好,625083334,le
http://www.le.com/tv/10021503.html,9.4,爱的追踪,25493987,le
http://www.le.com/tv/10021480.html,9.6,金水桥边,52209441,le
http://www.le.com/tv/10021318.html,9.0,荒原精彩全搜罗,2733156,le
http://www.le.com/tv/10020648.html,8.0,父亲的身份,365535880,le
http://www.le.com/tv/10019518.html,8.9,绝命卦师,233006417,le
http://www.le.com/tv/10011988.html,9.0,山海经之赤影传说,394053409,le
http://www.le.com/tv/10019704.html,9.0,山海经之赤影传说未删减版,30083518,le
http://www.le.com/tv/10021289.html,9.6,一马换三羊,21679640,le
http://www.le.com/tv/10021037.html,,头号前妻,188800457,le
http://www.le.com/tv/10019180.html,,欢乐颂,2021456563,le
http://www.le.com/tv/10010744.html,8.0,荒原第一季,149161011,le
http://www.le.com/tv/10021142.html,7.5,殊死七日,52133574,le
http://www.le.com/tv/10021395.html,8.0,离亲叛众,257550,le
http://www.le.com/tv/10006123.html,8.1,妖女迷行第五季,23700145,le
http://www.le.com/tv/10003529.html,7.8,复仇第四季,8739216,le
http://www.le.com/tv/10006010.html,8.6,大话美剧,1895503,le
http://www.le.com/tv/10004630.html,8.9,透明人生第一季,2168256,le
http://www.le.com/tv/10003527.html,8.6,犯罪心理第十季,17682018,le
http://www.le.com/tv/10003526.html,7.8,亡者归来第二季,4085822,le
http://www.le.com/tv/10003019.html,7.6,逍遥医生第一季,15433608,le
http://www.le.com/tv/10000586.html,7.0,爱的激荡,29413112,le
http://www.le.com/tv/93963.html,9.5,废柴联盟第五季,5613329,le
http://www.le.com/tv/93006.html,7.0,沙煲肉骨茶,636071,le
http://www.le.com/tv/92318.html,8.0,夜班医生第一季,29375947,le
http://www.le.com/tv/96125.html,9.2,纸牌屋第二季（片花版）,3596656,le
http://www.le.com/tv/10000396.html,8.8,24小时：再活一天,61764705,le
http://www.le.com/tv/96318.html,7.0,小宝和老财,155573547,le
http://www.le.com/tv/10004481.html,9.1,PMAM之美好侦探社,45668736,le
http://www.le.com/tv/10008330.html,6.5,领袖,5856245,le
http://www.le.com/tv/10011154.html,8.0,古剑奇谭特效重制版,17750612,le
http://www.le.com/tv/10010677.html,6.0,巍巍兴安岭,748689,le
http://www.le.com/tv/10010404.html,8.7,武媚娘传奇TVB版,5348803,le
http://www.le.com/tv/10006912.html,8.6,留学公寓2,3672897,le
http://www.le.com/tv/10001270.html,8.0,大河儿女未删减版,3038532,le
http://www.le.com/tv/10006811.html,7.1,盾神,18575437,le
http://www.le.com/tv/10005604.html,8.0,穿越火线未删减版,5385476,le
http://www.le.com/tv/10006690.html,8.2,红箭,34875734,le
http://www.le.com/tv/10006237.html,7.8,跟我回家,21392891,le
http://www.le.com/tv/10006161.html,8.6,因为爱情有奇缘未删减版,10691465,le
http://www.le.com/tv/10003420.html,8.1,因为爱情有奇迹未删减版,17818835,le
http://www.le.com/tv/10006599.html,8.5,洪流,12784887,le
http://www.le.com/tv/10006558.html,8.9,铁粉班会,843603,le
http://www.le.com/tv/10006324.html,8.2,我的同事都很2,1466371,le
http://www.le.com/tv/10020224.html,9.4,姐妹兄弟,74552950,le
http://www.le.com/tv/10019133.html,,潜伏在黎明之前,432306349,le
http://www.le.com/tv/10017013.html,8.0,苏染染追夫记,352790879,le
http://www.le.com/tv/10017574.html,8.8,狼厅第一季,7767689,le
http://www.le.com/tv/10018597.html,9.8,神秘博士第八季,18871765,le
http://www.le.com/tv/10021397.html,9.0,平凡的谎言,306591,le
http://www.le.com/tv/10020781.html,8.0,呼叫助产士第四季,832404,le
http://www.le.com/tv/10020755.html,8.0,冲破囚笼,1878366,le
http://www.le.com/tv/10003313.html,9.0,女医明妃传,1441447853,le
http://www.le.com/tv/10017961.html,7.0,过境者,655036,le
http://www.le.com/tv/10017573.html,8.8,英伦魔法师,7199971,le
http://www.le.com/tv/10019990.html,9.0,误打误撞第一季,4947210,le
http://www.le.com/tv/10017618.html,9.0,极品模王,421217370,le
http://www.le.com/tv/10013249.html,9.9,碧血书香梦,401742157,le
http://www.le.com/tv/10020550.html,9.0,女人不容易,38923358,le
http://www.le.com/tv/10019651.html,9.0,守婚如玉,156173393,le
http://www.le.com/tv/10019959.html,9.0,小镇大法官,36298415,le
http://www.le.com/tv/10020076.html,9.8,铁血战狼,122607806,le
http://www.le.com/tv/10009472.html,8.8,猎人,950577195,le
http://www.le.com/tv/10019981.html,8.0,蚂蚱,34417949,le
http://www.le.com/tv/10018080.html,9.0,爱人的谎言,1898205577,le
http://www.le.com/tv/10017261.html,9.0,睡在我上铺的兄弟,672839631,le
http://www.le.com/tv/10020267.html,8.5,麻辣芳邻,26560671,le
http://www.le.com/tv/10019663.html,8.0,两个女人的战争,94920251,le
http://www.le.com/tv/10019647.html,9.0,我爱男保姆,152068996,le
http://www.le.com/tv/10019406.html,9.0,好运来临,25472387,le
http://www.le.com/tv/10019956.html,9.3,女人的天空,19068731,le
http://www.le.com/tv/10019146.html,,远得要命的爱情,162050386,le
http://www.le.com/tv/10018453.html,8.5,还是夫妻,81785752,le
http://www.le.com/tv/10012349.html,8.3,青丘狐传说,236455717,le
http://www.le.com/tv/10000660.html,8.3,我和我的他们,32296620,le
http://www.le.com/tv/10005744.html,7.9,养父的花样年华,36924607,le
http://www.le.com/tv/10005462.html,8.0,错婚,21144629,le
http://www.le.com/tv/10004917.html,8.8,我的特一营未删减版,5415247,le
http://www.le.com/tv/10005381.html,8.8,半路父子,49868534,le
http://www.le.com/tv/10003679.html,8.8,半路父子未删减版,23283570,le
http://www.le.com/tv/95275.html,8.0,兄弟，兄弟,40441786,le
http://www.le.com/tv/10004198.html,9.0,红色,44392064,le
http://www.le.com/tv/10003687.html,8.0,第三种幸福,18730378,le
http://www.le.com/tv/93008.html,8.0,幸福36计,62483444,le
http://www.le.com/tv/10004930.html,6.8,当家大掌柜未删减版,4031444,le
http://www.le.com/tv/10004885.html,6.8,当家大掌柜,4397666,le
http://www.le.com/tv/10004973.html,8.7,憨妻的都市日记,12228379,le
http://www.le.com/tv/10004919.html,8.0,势不两立,26719572,le
http://www.le.com/tv/10002320.html,6.5,夺命现场,9447125,le
http://www.le.com/tv/10004859.html,8.1,最爱你,7258641,le
http://www.le.com/tv/10004707.html,8.0,油菜花香,14654768,le
http://www.le.com/tv/10004195.html,8.8,我的特一营,192737396,le
http://www.le.com/tv/10004484.html,8.2,翠兰的爱情,14056743,le
http://www.le.com/tv/93823.html,8.0,婚姻料理,27924881,le
http://www.le.com/tv/10004142.html,9.2,舰在亚丁湾,17700921,le
http://www.le.com/tv/10003674.html,8.0,美妙的情缘,14873932,le
http://www.le.com/tv/92798.html,6.8,战火连天,53793583,le
http://www.le.com/tv/10003811.html,8.8,一见不钟情未删减版,10615262,le
http://www.le.com/tv/10000458.html,9.8,亿星club精彩花絮,1236069,le
http://www.le.com/tv/10001726.html,5.9,青春无极限,5314219,le
http://www.le.com/tv/10001542.html,8.0,开心边角料,53588489,le
http://www.le.com/tv/10001359.html,8.0,美丽谎言,30968708,le
http://www.le.com/tv/10001354.html,8.0,狙击部队,37953690,le
http://www.le.com/tv/10001293.html,8.0,代号九耳犬,29205181,le
http://www.le.com/tv/10019005.html,8.8,因为爱,20998436,le
http://www.le.com/tv/10008145.html,8.0,热血,72644908,le
http://www.le.com/tv/10018786.html,8.8,天伦,43897259,le
http://www.le.com/tv/10019994.html,9.0,误打误撞第二季,198727,le
http://www.le.com/tv/10019928.html,9.0,我的博士老公未删减版,1780588,le
http://www.le.com/tv/10017414.html,7.8,欢天喜地对亲家,20599678,le
http://www.le.com/tv/10018837.html,9.5,寂寞空庭春欲晚未删减版,17671892,le
http://www.le.com/tv/10009290.html,8.5,寂寞空庭春欲晚,905523632,le
http://www.le.com/tv/10017383.html,8.0,狐影,115336856,le
http://www.le.com/tv/10018452.html,8.0,青丘狐传说未删减版,22204198,le
http://www.le.com/tv/10018408.html,7.0,孩子回国了,75790195,le
http://www.le.com/tv/10018338.html,9.4,大年初一立春,51763982,le
http://www.le.com/tv/10008881.html,8.2,新萧十一郎,112356433,le
http://www.le.com/tv/10018253.html,8.5,《寂寞空庭春欲晚》郑爽小剧场,858306,le
http://www.le.com/tv/10017412.html,8.8,刀光枪影,71035570,le
http://www.le.com/tv/10017849.html,7.8,特种兵之霹雳火,261430100,le
http://www.le.com/tv/10011403.html,9.0,潜行者,127308261,le
http://www.le.com/tv/10013515.html,7.8,特种兵之霹雳火未删减版,73023308,le
http://www.le.com/tv/10004636.html,8.2,奶爸的爱情生活,29829912,le
http://www.le.com/tv/10017760.html,9.0,我的博士老公,41774602,le
http://www.le.com/tv/10000954.html,8.0,人是铁饭是钢,8101132,le
http://www.le.com/tv/10000655.html,8.1,反击,33712672,le
http://www.le.com/tv/10000435.html,7.8,青果巷,3262309,le
http://www.le.com/tv/10000337.html,8.0,江南四大才子 卫视版,13686410,le
http://www.le.com/tv/95917.html,7.2,家有儿女新传,30907280,le
http://www.le.com/tv/81772.html,8.9,娘心计,8721951,le
http://www.le.com/tv/81200.html,6.0,亲情保卫战,7638878,le
http://www.le.com/tv/10003852.html,8.0,用一生去爱你,26285287,le
http://www.le.com/tv/10003647.html,8.0,美妙的奇遇,94244974,le
http://www.le.com/tv/84520.html,8.0,战长沙,31505679,le
http://www.le.com/tv/10003574.html,8.8,一见不钟情,91327421,le
http://www.le.com/tv/10003747.html,8.0,当婆婆遇上妈之欢喜冤家,58033328,le
http://www.le.com/tv/10003500.html,7.8,收获的季节,198377460,le
http://www.le.com/tv/93099.html,7.0,约会专家,124614402,le
http://www.le.com/tv/10003760.html,7.0,二胎,27704074,le
http://www.le.com/tv/10003036.html,8.2,美国谍梦第二季,3379220,le
http://www.le.com/tv/10002202.html,8.0,产科医生,648456736,le
http://www.le.com/tv/10001544.html,8.0,爱情回来了,169486209,le
http://www.le.com/tv/82782.html,8.7,相爱十年未删减版,24035230,le
http://www.le.com/tv/10003309.html,7.8,追求幸福的日子,3585683,le
http://www.le.com/tv/10003290.html,8.0,爱情最美丽未删减版,13890651,le
http://www.le.com/tv/10003225.html,8.0,爱情回来了未删减版,16728509,le
http://www.le.com/tv/10003100.html,7.0,钟点工们,4179858,le
http://www.le.com/tv/93519.html,7.8,保卫孙子,8002123,le
http://www.le.com/tv/10003103.html,7.8,保卫孙子未删减版,6778177,le
http://www.le.com/tv/10003010.html,7.0,真爱遇到他,35849188,le
http://www.le.com/tv/10002996.html,7.8,真爱遇到他未删减版,13406141,le
http://www.le.com/tv/10002828.html,8.0,蒋劲夫小剧场,590090,le
http://www.le.com/tv/10002911.html,8.0,钟汉良原声小剧场,1461058,le
http://www.le.com/tv/93429.html,8.0,十送红军,15075175,le
http://www.le.com/tv/10013676.html,8.0,等你爱我,155229634,le
http://www.le.com/tv/10013678.html,7.5,小主起来嗨,116468930,le
http://www.le.com/tv/10012991.html,,第一伞兵队,104667576,le
http://www.le.com/tv/10014548.html,8.0,最后一战,183714244,le
http://www.le.com/tv/10010769.html,8.0,雪域雄鹰,936845332,le
http://www.le.com/tv/10006189.html,8.9,北上广不相信眼泪,508129316,le
http://www.le.com/tv/10013133.html,9.1,大猫儿追爱记,104734118,le
http://www.le.com/tv/10013528.html,,大好时光,298138085,le
http://www.le.com/tv/10007475.html,9.0,长大,309062197,le
http://www.le.com/tv/10009382.html,7.7,二婶,33031290,le
http://www.le.com/tv/10012351.html,8.1,鸳鸯佩,22344543,le
http://www.le.com/tv/10008522.html,7.5,大村官之放飞梦想,18123406,le
http://www.le.com/tv/92807.html,6.8,劫中劫,26679095,le
http://www.le.com/tv/10009494.html,7.8,闪亮茗天,90487040,le
http://www.le.com/tv/10010972.html,7.9,英雄祭,44252231,le
http://www.le.com/tv/10010931.html,7.6,仙侠剑,38928850,le
http://www.le.com/tv/10012352.html,8.5,刺蝶,36079938,le
http://www.le.com/tv/10011052.html,8.5,大舜,38224918,le
http://www.le.com/tv/10010049.html,,爱情不打烊,4754781,le
http://www.le.com/tv/10009308.html,8.5,孙老倔的幸福,50281360,le
http://www.le.com/tv/10010626.html,7.0,毕业歌,30196058,le
http://www.le.com/tv/10010773.html,7.0,英雄戟之影子战士,44273518,le
http://www.le.com/tv/10011238.html,8.1,太行山上,34336238,le
http://www.le.com/tv/10010517.html,8.0,东北抗日联军,19678192,le
http://www.le.com/tv/10009552.html,8.0,侯天明的梦,6369224,le
http://www.le.com/tv/10013242.html,8.0,谢谢你米兰,107190351,le
http://www.le.com/tv/10009456.html,9.5,朝内81号,49364828,le
http://www.le.com/tv/10010045.html,,香火,20498213,le
http://www.le.com/tv/10009747.html,,绝地刀锋,38588873,le
http://www.le.com/tv/10009984.html,7.0,怒放,23713057,le
http://www.le.com/tv/10003024.html,8.0,十月围城钟汉良小剧场,686618,le
http://www.le.com/tv/10002969.html,6.8,地火,37917157,le
http://www.le.com/tv/81835.html,7.8,嫁给爱情,14065055,le
http://www.le.com/tv/10002827.html,8.0,尼坤小剧场,1385927,le
http://www.le.com/tv/10001690.html,8.0,爱的多米诺,26996540,le
http://www.le.com/tv/10002867.html,8.0,九死一生,34493884,le
http://www.le.com/tv/10002507.html,8.0,我该怎么办,1662772,le
http://www.le.com/tv/10001509.html,8.0,一又二分之一的夏天未删减版,18980944,le
http://www.le.com/tv/10002779.html,8.0,一又二分之一的夏天,16609935,le
http://www.le.com/tv/10002059.html,8.0,幸福美丽绽放,33164007,le
http://www.le.com/tv/10001517.html,8.0,裸婚之后未删减版,3935954,le
http://www.le.com/tv/10001405.html,8.0,幸福爱人,95847627,le
http://www.le.com/tv/10002147.html,8.0,幸福爱人未删减版,9048628,le
http://www.le.com/tv/10001468.html,6.1,我在北京挺好的,12689552,le
http://www.le.com/tv/92997.html,8.0,金战,19528965,le
http://www.le.com/tv/76114.html,8.0,美人如画,23805516,le
http://www.le.com/tv/10001463.html,8.0,宝贝儿回家,7188650,le
http://www.le.com/tv/10002030.html,8.0,美人如画未删减版,15129386,le
http://www.le.com/tv/95276.html,8.0,加油爱人未删减版,13865005,le
http://www.le.com/tv/78879.html,7.6,亲爱的,12429378,le
http://www.le.com/tv/10002055.html,8.0,婚里婚外那些事,13313219,le
http://www.le.com/tv/10001947.html,7.0,密使2之江都谍影,25151039,le
http://www.le.com/tv/10001694.html,8.0,拯救—戒毒所日记,3007369,le
http://www.le.com/tv/93565.html,6.5,虎刺红,67350616,le
http://www.le.com/tv/10001432.html,8.0,铁血独立营,32791785,le
http://www.le.com/tv/10001427.html,8.0,如果我爱你,109119240,le
http://www.le.com/tv/10001442.html,8.0,七年之痒,20240464,le
http://www.le.com/tv/10001645.html,7.2,我的左手右手,7569248,le
http://www.le.com/tv/10001444.html,8.0,人见人爱,33723436,le
http://www.le.com/tv/10001302.html,9.1,步步惊情未删减版,18004586,le
http://www.le.com/tv/10010026.html,8.0,茗天闪亮,3608625,le
http://www.le.com/tv/10010763.html,7.0,小爸妈未删减版,15614980,le
http://www.le.com/tv/10009127.html,8.2,爱的秘笈,22197489,le
http://www.le.com/tv/10010343.html,,特别使命,9547860,le
http://www.le.com/tv/10008010.html,8.0,光影,52774632,le
http://www.le.com/tv/93200.html,8.0,错伏,36542011,le
http://www.le.com/tv/10001898.html,7.0,特工卡特第一季,25122477,le
http://www.le.com/tv/10009397.html,8.3,空巢姥爷,23821736,le
http://www.le.com/tv/85184.html,9.0,海上孟府,52503160,le
http://www.le.com/tv/93021.html,8.0,淑女之家,31645423,le
http://www.le.com/tv/10012908.html,8.8,卧底,70677358,le
http://www.le.com/tv/10009098.html,8.0,铁甲舰上的男人们,10316464,le
http://www.le.com/tv/10001601.html,8.0,妈妈向前冲,65878713,le
http://www.le.com/tv/10000658.html,8.2,异镇,49049636,le
http://www.le.com/tv/10011597.html,8.3,我的媳妇是女王,60211384,le
http://www.le.com/tv/10009553.html,9.0,烧脑,9960285,le
http://www.le.com/tv/10008309.html,9.3,铁在烧,94461105,le
http://www.le.com/tv/10008761.html,8.0,我的二哥二嫂,76827157,le
http://www.le.com/tv/10007524.html,8.2,东江英雄刘黑仔,60435245,le
http://www.le.com/tv/10009353.html,7.5,婚姻时差,61681783,le
http://www.le.com/tv/10009672.html,8.1,后海不是海,69659096,le
http://www.le.com/tv/10010992.html,,绝命追踪,32554538,le
http://www.le.com/tv/92964.html,8.0,双生花,55445574,le
http://www.le.com/tv/10008974.html,8.1,生死连,77462547,le
http://www.le.com/tv/10007613.html,7.2,大刀记,83360809,le
http://www.le.com/tv/10000745.html,7.0,大河儿女,47300645,le
http://www.le.com/tv/10008616.html,8.3,铁核桃,66700705,le
http://www.le.com/tv/10001141.html,7.9,大村官,25789491,le
http://www.le.com/tv/10005540.html,9.0,待嫁老爸,80287023,le
http://www.le.com/tv/10001136.html,8.0,黄金背后,16631055,le
http://www.le.com/tv/10006013.html,8.0,离婚协议,14276299,le
http://www.le.com/tv/10000616.html,9.2,隋唐英雄4 卫视版,161003813,le
http://www.le.com/tv/10014507.html,9.0,天才在左疯子在右,228480207,le
http://www.le.com/tv/94460.html,7.5,隋唐英雄4 未删减版,14033213,le
http://www.le.com/tv/10008863.html,8.0,我为儿孙当北漂,94414926,le
http://www.le.com/tv/93191.html,8.0,妻子的秘密,130148147,le
http://www.le.com/tv/10000476.html,8.0,家宴,8601497,le
